burst,correction_type,target,random_seed,model,actual_label,predicted_label,count
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Sleeping,Resting,4
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Sleeping,Running,0
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Sleeping,Self-scratching,0
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Sleeping,Sleeping,0
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Sleeping,Walking,0
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Walking,Eating,7
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Walking,Grooming actor,0
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Walking,Grooming receiver,0
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Walking,Resting,0
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Walking,Running,0
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Walking,Self-scratching,0
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Walking,Sleeping,0
Burst_1,rotbasal,Behaviour,42,TSSequencerPlus,Walking,Walking,17
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Eating,Eating,51
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Eating,Grooming actor,2
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Eating,Grooming receiver,1
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Eating,Resting,8
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Eating,Running,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Eating,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Eating,Sleeping,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Eating,Walking,5
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming actor,Eating,5
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming actor,Grooming actor,9
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming actor,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming actor,Resting,5
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming actor,Running,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming actor,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming actor,Sleeping,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming actor,Walking,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming receiver,Eating,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming receiver,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming receiver,Grooming receiver,9
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming receiver,Resting,4
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming receiver,Running,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming receiver,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming receiver,Sleeping,1
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Grooming receiver,Walking,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Resting,Eating,5
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Resting,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Resting,Grooming receiver,5
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Resting,Resting,68
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Resting,Running,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Resting,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Resting,Sleeping,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Resting,Walking,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Running,Eating,1
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Running,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Running,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Running,Resting,0
Burst_1,rotbasal,Behaviour,100,HydraMultiRocketPlus,Running,Running,0
