"Ind_ID","year_month","Final_behaviour","prop_focal","prop_pred"
"Ndawanya",2023-06-01,"Eating",0.500443655723159,0.373795906080674
"Ndawanya",2023-06-01,"Grooming actor",0.040150842945874,0.0522275737507526
"Ndawanya",2023-06-01,"Grooming receiver",0.00665483584738243,0.0680313064419025
"Ndawanya",2023-06-01,"Resting",0.199645075421473,0.394717037928958
"Ndawanya",2023-06-01,"Running",0,0.00323600240818784
"Ndawanya",2023-06-01,"Self-scratching",0.0751996450754215,0.00474111980734497
"Ndawanya",2023-06-01,"Sleeping",0,0.0328115593016255
"Ndawanya",2023-06-01,"Walking",0.12133984028394,0.0704394942805539
"Nihau",2023-06-01,"Eating",0.276663993584603,0.241022519780889
"Nihau",2023-06-01,"Grooming actor",0.0773857257417803,0.0316494217894096
"Nihau",2023-06-01,"Grooming receiver",0.268644747393745,0.0584297017650639
"Nihau",2023-06-01,"Resting",0.0765838011226945,0.481132075471698
"Nihau",2023-06-01,"Running",0.0316760224538893,0.00213024954351795
"Nihau",2023-06-01,"Self-scratching",0.0870088211708099,0.0079123554473524
"Nihau",2023-06-01,"Sleeping",0,0.100426049908704
"Nihau",2023-06-01,"Walking",0.110264635124298,0.0772976262933658
"Okefenokee",2022-07-01,"Eating",0.365877119153541,0.272382228175932
"Okefenokee",2022-07-01,"Grooming actor",0.0643260791150655,0.0203914564262856
"Okefenokee",2022-07-01,"Grooming receiver",0.00901767464229891,0.0739748455756493
"Okefenokee",2022-07-01,"Resting",0.314175784537694,0.440797797127335
"Okefenokee",2022-07-01,"Running",0.0108212095707587,0.00602813127930342
"Okefenokee",2022-07-01,"Self-scratching",0.0134663941324997,0.00684676639130758
"Okefenokee",2022-07-01,"Sleeping",0.0654082000721414,0.0904963905633698
"Okefenokee",2022-07-01,"Walking",0.0364314055548876,0.0890823844608171
"Okefenokee",2022-09-01,"Eating",0.388641309980309,0.264294222751638
"Okefenokee",2022-09-01,"Grooming actor",0,0.0309708159618821
"Okefenokee",2022-09-01,"Grooming receiver",0,0.0928379988088148
"Okefenokee",2022-09-01,"Resting",0.387915846201679,0.445875521143538
"Okefenokee",2022-09-01,"Running",0.0033164058451653,0.0040946992257296
"Okefenokee",2022-09-01,"Self-scratching",0.0177220437351021,0.00640262060750447
"Okefenokee",2022-09-01,"Sleeping",0.0299512902891491,0.0709499702203693
"Okefenokee",2022-09-01,"Walking",0.112654161052959,0.0845741512805241
"Okefenokee",2023-06-01,"Eating",0.34560327198364,0.339445438282648
"Okefenokee",2023-06-01,"Grooming actor",0,0.028175313059034
"Okefenokee",2023-06-01,"Grooming receiver",0,0.0586612999403697
"Okefenokee",2023-06-01,"Resting",0.188139059304703,0.435748360166965
"Okefenokee",2023-06-01,"Running",0,0.00641025641025641
"Okefenokee",2023-06-01,"Self-scratching",0.0102249488752556,0.00484496124031008
"Okefenokee",2023-06-01,"Sleeping",0.0347648261758691,0.0211687537268933
"Okefenokee",2023-06-01,"Walking",0.404907975460123,0.105545617173524
"Pomelo",2022-07-01,"Eating",0.522931586164864,0.313932718070854
"Pomelo",2022-07-01,"Grooming actor",0.00975163797044035,0.0305150342363799
"Pomelo",2022-07-01,"Grooming receiver",0.0284930671948804,0.0504614468591843
"Pomelo",2022-07-01,"Resting",0.245619381380466,0.406743078297112
"Pomelo",2022-07-01,"Running",0,0.00707055671330753
"Pomelo",2022-07-01,"Self-scratching",0.0237696175529483,0.00513545698124442
"Pomelo",2022-07-01,"Sleeping",0,0.0454004167907115
"Pomelo",2022-07-01,"Walking",0.0982782264208441,0.140741292051206
"Pomelo",2022-09-01,"Eating",0.21523915461624,0.378740026595745
"Pomelo",2022-09-01,"Grooming actor",0.0656284760845384,0.0230219414893617
"Pomelo",2022-09-01,"Grooming receiver",0.07146829810901,0.035405585106383
"Pomelo",2022-09-01,"Resting",0.348164627363737,0.395113031914894
"Pomelo",2022-09-01,"Running",0,0.00457114361702128
"Pomelo",2022-09-01,"Self-scratching",0.00417130144605117,0.00548537234042553
"Pomelo",2022-09-01,"Sleeping",0.0647942157953281,0.0215259308510638
"Pomelo",2022-09-01,"Walking",0.014460511679644,0.136136968085106
"Pomelo",2023-06-01,"Eating",0.573053739706257,0.349179104477612
"Pomelo",2023-06-01,"Grooming actor",0.0149418456575261,0.0388805970149254
"Pomelo",2023-06-01,"Grooming receiver",0.00568808897189914,0.0469402985074627
"Pomelo",2023-06-01,"Resting",0.181849053400119,0.407910447761194
"Pomelo",2023-06-01,"Running",0.0122251464470668,0.00522388059701493
"Pomelo",2023-06-01,"Self-scratching",0.059427795228797,0.00440298507462687
"Pomelo",2023-06-01,"Sleeping",0,0.0185820895522388
"Pomelo",2023-06-01,"Walking",0.0755581967908991,0.128880597014925
"Propriano",2022-07-01,"Eating",0.346818373367046,0.323883928571429
"Propriano",2022-07-01,"Grooming actor",0,0.0264136904761905
"Propriano",2022-07-01,"Grooming receiver",0,0.0649553571428571
"Propriano",2022-07-01,"Resting",0.528445006321112,0.379464285714286
"Propriano",2022-07-01,"Running",0,0.00491071428571429
"Propriano",2022-07-01,"Self-scratching",0.0139064475347661,0.00595238095238095
"Propriano",2022-07-01,"Sleeping",0.00379266750948167,0.0400297619047619
"Propriano",2022-07-01,"Walking",0.0476190476190476,0.154389880952381
"Propriano",2022-09-01,"Eating",0.678316123907863,0.390303842716711
"Propriano",2022-09-01,"Grooming actor",0,0.0190646410485553
"Propriano",2022-09-01,"Grooming receiver",0,0.038650580875782
"Propriano",2022-09-01,"Resting",0.178713264495631,0.358653559725946
"Propriano",2022-09-01,"Running",0.0150913423351867,0.00610664283586536
"Propriano",2022-09-01,"Self-scratching",0.0635424940428912,0.0102770330652368
"Propriano",2022-09-01,"Sleeping",0,0.0370122132856717
"Propriano",2022-09-01,"Walking",0.0643367752184273,0.139931486446232
"Propriano",2023-06-01,"Eating",0.190638034914259,0.286013776579814
"Propriano",2023-06-01,"Grooming actor",0.0820330604047582,0.0393830488170111
"Propriano",2023-06-01,"Grooming receiver",0.0404758226479221,0.0792902066486972
"Propriano",2023-06-01,"Resting",0.478757917503476,0.450808625336927
"Propriano",2023-06-01,"Running",0.00448014830835779,0.00965858041329739
"Propriano",2023-06-01,"Self-scratching",0.0670477367526649,0.00771188978736149
"Propriano",2023-06-01,"Sleeping",0,0.0443995208146152
"Propriano",2023-06-01,"Walking",0.0145218600339873,0.0827343516022761
"Ratel",2022-07-01,"Eating",0.59188379063869,0.393612269207862
"Ratel",2022-07-01,"Grooming actor",0.0291676273922066,0.0337254318046456
"Ratel",2022-07-01,"Grooming receiver",0.0909614941203597,0.0648451459201906
"Ratel",2022-07-01,"Resting",0.166589808623472,0.320279928528886
