"Ind_ID","year_month","Final_behaviour","prop_focal","prop_pred"
"Tambacounda",2022-09-01,"Self-scratching",0.0236472092032382,0.000595947556615018
"Tambacounda",2022-09-01,"Sleeping",0.0881976991904559,0.0241358760429082
"Tambacounda",2022-09-01,"Walking",0.0692373242437154,0.186829558998808
"Tchakalaka",2022-07-01,"Eating",0.368233899644409,0.382896305125149
"Tchakalaka",2022-07-01,"Grooming actor",0,0.0193682955899881
"Tchakalaka",2022-07-01,"Grooming receiver",0,0.0893921334922527
"Tchakalaka",2022-07-01,"Resting",0.543658632951403,0.315852205005959
"Tchakalaka",2022-07-01,"Running",0.0237060450414856,0.00685339690107271
"Tchakalaka",2022-07-01,"Self-scratching",0.00118530225207428,0
"Tchakalaka",2022-07-01,"Sleeping",0,0.0268176400476758
"Tchakalaka",2022-07-01,"Walking",0.0458316870802054,0.158820023837902
"Tchakalaka",2022-09-01,"Eating",0.353761016601763,0.339392133492253
"Tchakalaka",2022-09-01,"Grooming actor",0,0.0479737783075089
"Tchakalaka",2022-09-01,"Grooming receiver",0,0.067342073897497
"Tchakalaka",2022-09-01,"Resting",0.356835417093667,0.342967818831943
"Tchakalaka",2022-09-01,"Running",0.0172166427546628,0.00506555423122765
"Tchakalaka",2022-09-01,"Self-scratching",0.0364828858372617,0.000297973778307509
"Tchakalaka",2022-09-01,"Sleeping",0.145726583316253,0.0384386174016687
"Tchakalaka",2022-09-01,"Walking",0.0567739290838287,0.158522050059595
"Umbrella",2022-07-01,"Eating",0.544491783323189,0.373920809764811
"Umbrella",2022-07-01,"Grooming actor",0.00499087035909921,0.0113128907412921
"Umbrella",2022-07-01,"Grooming receiver",0.0678027997565429,0.15123548675201
"Umbrella",2022-07-01,"Resting",0.188314059646987,0.233998213754093
"Umbrella",2022-07-01,"Running",0.0116859403530128,0.0119083060434653
"Umbrella",2022-07-01,"Self-scratching",0.0143639683505782,0
"Umbrella",2022-07-01,"Sleeping",0,0.00654956832390592
"Umbrella",2022-07-01,"Walking",0.122945830797322,0.211074724620423
"Umbrella",2022-09-01,"Eating",0.328261482107636,0.404286990175648
"Umbrella",2022-09-01,"Grooming actor",0.123133276979431,0.0190532896695445
"Umbrella",2022-09-01,"Grooming receiver",0.127923358692589,0.100327478416195
"Umbrella",2022-09-01,"Resting",0.344322344322344,0.272700208395356
"Umbrella",2022-09-01,"Running",0.0152155536770921,0.0133968442988985
"Umbrella",2022-09-01,"Self-scratching",0.0177514792899408,0.0017862459065198
"Umbrella",2022-09-01,"Sleeping",0,0.00893122953259899
"Umbrella",2022-09-01,"Walking",0.0126796280642434,0.17951771360524
"Umbrella",2023-06-01,"Eating",0.454251150110751,0.389653110047847
"Umbrella",2023-06-01,"Grooming actor",0,0.0158492822966507
"Umbrella",2023-06-01,"Grooming receiver",0,0.119019138755981
"Umbrella",2023-06-01,"Resting",0.335661952632476,0.28738038277512
"Umbrella",2023-06-01,"Running",0.00545237689555291,0.00897129186602871
"Umbrella",2023-06-01,"Self-scratching",0.0166979042426308,0.00119617224880383
"Umbrella",2023-06-01,"Sleeping",0,0.00927033492822966
"Umbrella",2023-06-01,"Walking",0.107002896575226,0.16866028708134
"Vladivostok",2022-07-01,"Eating",0.548291859974694,0.314610098595757
"Vladivostok",2022-07-01,"Grooming actor",0,0.0289811771735883
"Vladivostok",2022-07-01,"Grooming receiver",0,0.179265013444876
"Vladivostok",2022-07-01,"Resting",0.139603542808941,0.311921123394084
"Vladivostok",2022-07-01,"Running",0,0.0110546758291007
"Vladivostok",2022-07-01,"Self-scratching",0.00801349641501476,0.00179265013444876
"Vladivostok",2022-07-01,"Sleeping",0,0.0337615775321183
"Vladivostok",2022-07-01,"Walking",0.0670603121045972,0.118613683896026
"Vladivostok",2022-09-01,"Eating",0.209261686325906,0.317857142857143
"Vladivostok",2022-09-01,"Grooming actor",0,0.012797619047619
"Vladivostok",2022-09-01,"Grooming receiver",0.00469637396242901,0.0735119047619048
"Vladivostok",2022-09-01,"Resting",0.479685452162516,0.352083333333333
"Vladivostok",2022-09-01,"Running",0.00458715596330275,0.0104166666666667
"Vladivostok",2022-09-01,"Self-scratching",0.0313455657492355,0.000595238095238095
"Vladivostok",2022-09-01,"Sleeping",0.0227173438182612,0.0476190476190476
"Vladivostok",2022-09-01,"Walking",0.145696810834426,0.185119047619048
"Vry",2022-09-01,"Eating",0.448580735225686,0.405421507298183
"Vry",2022-09-01,"Grooming actor",0.0176826430898092,0.0714924039320822
"Vry",2022-09-01,"Grooming receiver",0.068869241507678,0.0515341078343759
"Vry",2022-09-01,"Resting",0.37738483015356,0.307417336907954
"Vry",2022-09-01,"Running",0.0027919962773383,0.00953232052427763
"Vry",2022-09-01,"Self-scratching",0.0218706375058167,0.0011915400655347
"Vry",2022-09-01,"Sleeping",0,0.021149836163241
"Vry",2022-09-01,"Walking",0.000697999069334574,0.132260947274352
"Vry",2023-06-01,"Eating",0.288975705042119,0.335026897788404
"Vry",2023-06-01,"Grooming actor",0.0566475399829081,0.0765092647937836
"Vry",2023-06-01,"Grooming receiver",0.106458307898913,0.0809922295277944
"Vry",2023-06-01,"Resting",0.30130631180564,0.355648535564854
"Vry",2023-06-01,"Running",0.0124526919790013,0.00956365809922295
"Vry",2023-06-01,"Self-scratching",0.0996215358320107,0.000298864315600717
"Vry",2023-06-01,"Sleeping",0,0.0251046025104603
"Vry",2023-06-01,"Walking",0.0874130142839702,0.11685594739988
"Vulkaan",2022-07-01,"Eating",0.379007907979871,0.373138773079214
"Vulkaan",2022-07-01,"Grooming actor",0,0.0291840381179273
"Vulkaan",2022-07-01,"Grooming receiver",0.0324946081955428,0.120309708159619
"Vulkaan",2022-07-01,"Resting",0.340618260244428,0.320428826682549
"Vulkaan",2022-07-01,"Running",0.0106398274622574,0.0122096486003574
"Vulkaan",2022-07-01,"Self-scratching",0.0178289000718907,0.000297796307325789
"Vulkaan",2022-07-01,"Sleeping",0,0.0104228707564026
"Vulkaan",2022-07-01,"Walking",0.0750539180445722,0.134008338296605
"Vulkaan",2022-09-01,"Eating",0.719712525667351,0.398272266904975
"Vulkaan",2022-09-01,"Grooming actor",0,0.0306821566875186
"Vulkaan",2022-09-01,"Grooming receiver",0,0.065236818588025
"Vulkaan",2022-09-01,"Resting",0.240075290896646,0.355972594578493
"Vulkaan",2022-09-01,"Running",0.00154004106776181,0.00625558534405719
"Vulkaan",2022-09-01,"Self-scratching",0.0114647501711157,0.0011915400655347
"Vulkaan",2022-09-01,"Sleeping",0.00958247775496235,0.0375335120643432
"Vulkaan",2022-09-01,"Walking",0.00308008213552361,0.104855525767054
"Vulkaan",2023-06-01,"Eating",0.287014725568942,0.355002995805872
"Vulkaan",2023-06-01,"Grooming actor",0.0236501561802767,0.0341521869382864
"Vulkaan",2023-06-01,"Grooming receiver",0.0327532351628737,0.097663271420012
"Vulkaan",2023-06-01,"Resting",0.385542168674699,0.369682444577591
"Vulkaan",2023-06-01,"Running",0.0174921909861669,0.0134811264230078
"Vulkaan",2023-06-01,"Self-scratching",0.0424810352521196,0.000898741761533853
"Vulkaan",2023-06-01,"Sleeping",0,0.0221689634511684
"Vulkaan",2023-06-01,"Walking",0.08380187416332,0.106950269622528
"Warnemunde",2022-07-01,"Eating",0.337355212355212,0.379063525201312
"Warnemunde",2022-07-01,"Grooming actor",0,0.0331046823739934
"Warnemunde",2022-07-01,"Grooming receiver",0,0.0969281240679988
"Warnemunde",2022-07-01,"Resting",0.493243243243243,0.326274977631971
"Warnemunde",2022-07-01,"Running",0.0173745173745174,0.00238592305398151
"Warnemunde",2022-07-01,"Self-scratching",0.0250965250965251,0.000596480763495377
"Warnemunde",2022-07-01,"Sleeping",0,0.0396659707724426
"Warnemunde",2022-07-01,"Walking",0.0434362934362934,0.121980316134805
"Warnemunde",2022-09-01,"Eating",1,0.415201192250373
"Warnemunde",2022-09-01,"Grooming actor",0,0.0515648286140089
"Warnemunde",2022-09-01,"Grooming receiver",0,0.0578241430700447
"Warnemunde",2022-09-01,"Resting",0,0.33204172876304
"Warnemunde",2022-09-01,"Running",0,0.00208643815201192
"Warnemunde",2022-09-01,"Self-scratching",0,0
"Warnemunde",2022-09-01,"Sleeping",0,0.0157973174366617
"Warnemunde",2022-09-01,"Walking",0,0.12548435171386
"Warnemunde",2023-06-01,"Eating",0.457327839905827,0.324590163934426
"Warnemunde",2023-06-01,"Grooming actor",0.0657249362370022,0.042026825633383
"Warnemunde",2023-06-01,"Grooming receiver",0.0453207769276045,0.0867362146050671
"Warnemunde",2023-06-01,"Resting",0.258191092799686,0.422652757078987
"Warnemunde",2023-06-01,"Running",0,0.0029806259314456
"Warnemunde",2023-06-01,"Self-scratching",0.059839121051599,0.000596125186289121
"Warnemunde",2023-06-01,"Sleeping",0,0.0301043219076006
"Warnemunde",2023-06-01,"Walking",0.0147145379635079,0.0903129657228018
"Xian",2022-07-01,"Eating",0.621753444701866,0.397199046483909
"Xian",2022-07-01,"Grooming actor",0,0.0840286054827175
"Xian",2022-07-01,"Grooming receiver",0.0346299231801,0.0724076281287247
"Xian",2022-07-01,"Resting",0.273015485916352,0.233909415971395
"Xian",2022-07-01,"Running",0.0057310084136081,0.00774731823599523
"Xian",2022-07-01,"Self-scratching",0.0130471893671503,0
"Xian",2022-07-01,"Sleeping",0,0.0187723480333731
"Xian",2022-07-01,"Walking",0.0295085965126204,0.185935637663886
"Xian",2022-09-01,"Eating",0.604127184670457,0.398272266904975
"Xian",2022-09-01,"Grooming actor",0.0668561802484734,0.0756627941614537
"Xian",2022-09-01,"Grooming receiver",0.0477995367445778,0.042299672326482
"Xian",2022-09-01,"Resting",0.177826910928617,0.299374441465594
"Xian",2022-09-01,"Running",0.0176879343019583,0.00536193029490617
"Xian",2022-09-01,"Self-scratching",0.0133712360496947,0.000297885016383676
"Xian",2022-09-01,"Sleeping",0,0.0107238605898123
"Xian",2022-09-01,"Walking",0.0413771320277953,0.168007149240393
"Xian",2023-06-01,"Eating",0.534077468953282,0.420608617053329
"Xian",2023-06-01,"Grooming actor",0.05714074512123,0.0659837300391684
"Xian",2023-06-01,"Grooming receiver",0.0576581904198699,0.0876770111479361
"Xian",2023-06-01,"Resting",0.20254287403903,0.288038565833082
"Xian",2023-06-01,"Running",0.000221762270845653,0.00391684242241639
"Xian",2023-06-01,"Self-scratching",0.0376256652868125,0
"Xian",2023-06-01,"Sleeping",0,0.0114492316962941
"Xian",2023-06-01,"Walking",0.0218066232998226,0.122326001807773
"Xiashan",2022-09-01,"Eating",0.630266552020636,0.393208221626452
"Xiashan",2022-09-01,"Grooming actor",0.00700159685542317,0.0485552576705392
"Xiashan",2022-09-01,"Grooming receiver",0.102075912050117,0.0747691391123027
"Xiashan",2022-09-01,"Resting",0.139172091880604,0.330950253202264
"Xiashan",2022-09-01,"Running",0.0074929369856283,0.011915400655347
"Xiashan",2022-09-01,"Self-scratching",0.0395528804815133,0.000893655049151028
"Xiashan",2022-09-01,"Sleeping",0,0.00923443550789395
"Xiashan",2022-09-01,"Walking",0.0228473160545388,0.13047363717605
"Xiashan",2023-06-01,"Eating",0.393177173400409,0.365860937033721
"Xiashan",2023-06-01,"Grooming actor",0.0334853010532935,0.0313339301700985
"Xiashan",2023-06-01,"Grooming receiver",0.0165068385473982,0.0743061772605192
"Xiashan",2023-06-01,"Resting",0.276371639679296,0.364070426738287
"Xiashan",2023-06-01,"Running",0.0210658701462034,0.0155177558937631
"Xiashan",2023-06-01,"Self-scratching",0.0429177802232353,0.000298418382572366
"Xiashan",2023-06-01,"Sleeping",0,0.0101462250074605
"Xiashan",2023-06-01,"Walking",0.0864643923911335,0.138466129513578
"Xinji",2022-07-01,"Eating",0.748878923766816,0.395238095238095
"Xinji",2022-07-01,"Grooming actor",0,0.0244047619047619
"Xinji",2022-07-01,"Grooming receiver",0,0.0988095238095238
"Xinji",2022-07-01,"Resting",0.130493273542601,0.236309523809524
"Xinji",2022-07-01,"Running",0.0122571001494768,0.0175595238095238
"Xinji",2022-07-01,"Self-scratching",0.010762331838565,0.00119047619047619
"Xinji",2022-07-01,"Sleeping",0,0.0101190476190476
"Xinji",2022-07-01,"Walking",0.0502242152466368,0.216369047619048
"Xinji",2022-09-01,"Eating",0.736233854520734,0.440405244338498
"Xinji",2022-09-01,"Grooming actor",0,0.0247318235995232
"Xinji",2022-09-01,"Grooming receiver",0.00770450940403354,0.049165673420739
"Xinji",2022-09-01,"Resting",0.110808973487424,0.275327771156138
"Xinji",2022-09-01,"Running",0.0156356220258328,0.0131108462455304
"Xinji",2022-09-01,"Self-scratching",0.0194878767278495,0.000595947556615018
"Xinji",2022-09-01,"Sleeping",0,0.00864123957091776
"Xinji",2022-09-01,"Walking",0.0951733514615908,0.188021454112038
"Xinji",2023-06-01,"Eating",0.349157303370787,0.383048817011081
"Xinji",2023-06-01,"Grooming actor",0,0.0302485774183887
"Xinji",2023-06-01,"Grooming receiver",0.0446629213483146,0.0898472596585804
"Xinji",2023-06-01,"Resting",0.360674157303371,0.304582210242588
"Xinji",2023-06-01,"Running",0.0258426966292135,0.0167714884696017
"Xinji",2023-06-01,"Self-scratching",0.0480337078651685,0.000598981731057203
"Xinji",2023-06-01,"Sleeping",0,0.0113806528900869
"Xinji",2023-06-01,"Walking",0.0957865168539326,0.163522012578616
"Xiushan",2022-07-01,"Eating",0.616484440706476,0.381845238095238
"Xiushan",2022-07-01,"Grooming actor",0,0.0142857142857143
"Xiushan",2022-07-01,"Grooming receiver",0,0.12172619047619
"Xiushan",2022-07-01,"Resting",0.289318755256518,0.315178571428571
"Xiushan",2022-07-01,"Running",0.0185029436501262,0.00416666666666667
"Xiushan",2022-07-01,"Self-scratching",0.00925147182506308,0.000595238095238095
"Xiushan",2022-07-01,"Sleeping",0,0.018452380952381
"Xiushan",2022-07-01,"Walking",0.0664423885618167,0.14375
"Xiushan",2023-06-01,"Eating",0.737104825291181,0.420359281437126
"Xiushan",2023-06-01,"Grooming actor",0,0.0206586826347305
"Xiushan",2023-06-01,"Grooming receiver",0,0.0808383233532934
"Xiushan",2023-06-01,"Resting",0.18801996672213,0.345808383233533
"Xiushan",2023-06-01,"Running",0,0.00479041916167665
"Xiushan",2023-06-01,"Self-scratching",0.00499168053244592,0.00029940119760479
"Xiushan",2023-06-01,"Sleeping",0,0.00868263473053892
"Xiushan",2023-06-01,"Walking",0.0565723793677205,0.118562874251497
"Yamuna",2022-07-01,"Eating",0.243877420182075,0.352415026833631
"Yamuna",2022-07-01,"Grooming actor",0.216822669573022,0.0736434108527132
"Yamuna",2022-07-01,"Grooming receiver",0.103731247595846,0.086463923673226
"Yamuna",2022-07-01,"Resting",0.282600333376074,0.316636851520572
"Yamuna",2022-07-01,"Running",0.0024362097704834,0.00805008944543828
"Yamuna",2022-07-01,"Self-scratching",0.0185921271957943,0.000298151460942159
"Yamuna",2022-07-01,"Sleeping",0,0.0381633870005963
"Yamuna",2022-07-01,"Walking",0.0494935248108732,0.12432915921288
"Yamuna",2022-09-01,"Eating",0.478932095182821,0.345741512805241
"Yamuna",2022-09-01,"Grooming actor",0.0576900754497969,0.0738534842167957
"Yamuna",2022-09-01,"Grooming receiver",0.0904236796285548,0.072066706372841
"Yamuna",2022-09-01,"Resting",0.242251886244922,0.363609291244789
"Yamuna",2022-09-01,"Running",0.00545560069645966,0.00387135199523526
"Yamuna",2022-09-01,"Self-scratching",0.0189204875217644,0.000893388921977367
"Yamuna",2022-09-01,"Sleeping",0.00104468949506674,0.0270994639666468
"Yamuna",2022-09-01,"Walking",0.04062681369704,0.112864800476474
"Yamuna",2023-06-01,"Eating",0.358895705521472,0.309030903090309
"Yamuna",2023-06-01,"Grooming actor",0.0705521472392638,0.0726072607260726
"Yamuna",2023-06-01,"Grooming receiver",0.126828692779613,0.105310531053105
"Yamuna",2023-06-01,"Resting",0.206701274185937,0.392439243924392
"Yamuna",2023-06-01,"Running",0.0012977819726286,0.006000600060006
"Yamuna",2023-06-01,"Self-scratching",0.0195847097687588,0.0006000600060006
"Yamuna",2023-06-01,"Sleeping",0.000353940537989618,0.0384038403840384
"Yamuna",2023-06-01,"Walking",0.0428268050967437,0.0756075607560756
"Zeus",2023-06-01,"Eating",0.680656934306569,0.394752534287418
"Zeus",2023-06-01,"Grooming actor",0,0.0316040548598688
"Zeus",2023-06-01,"Grooming receiver",0.0492700729927007,0.0763267740011926
"Zeus",2023-06-01,"Resting",0.0675182481751825,0.364341085271318
"Zeus",2023-06-01,"Running",0.041970802919708,0.0050685748360167
"Zeus",2023-06-01,"Self-scratching",0.0547445255474453,0.000298151460942159
"Zeus",2023-06-01,"Sleeping",0,0.0214669051878354
"Zeus",2023-06-01,"Walking",0.105839416058394,0.106141920095408
