"burst","correction_type","target","random_seed","model","actual_label","data","model_type","actual_count","recall","precision","actual_prop","beh_rarity"
"Burst_4","uncorrected","Behaviour",123456,"CategoryEmbeddingModel","Grooming receiver","features","dl",72,0.56,0.89,0.07,"uncommon"
"Burst_4","uncorrected","Behaviour",123456,"CategoryEmbeddingModel","Resting","features","dl",400,0.82,0.75,0.37,"common"
"Burst_4","uncorrected","Behaviour",123456,"CategoryEmbeddingModel","Running","features","dl",8,0.25,0.4,0.01,"rare"
"Burst_4","uncorrected","Behaviour",123456,"CategoryEmbeddingModel","Self-scratching","features","dl",34,0.32,0.73,0.03,"rare"
"Burst_4","uncorrected","Behaviour",123456,"CategoryEmbeddingModel","Sleeping","features","dl",27,0.67,0.67,0.02,"rare"
"Burst_4","uncorrected","Behaviour",123456,"CategoryEmbeddingModel","Walking","features","dl",133,0.71,0.84,0.12,"uncommon"
"Burst_4","uncorrected","Behaviour",123456,"GANDALF","Eating","features","dl",325,0.82,0.64,0.3,"common"
"Burst_4","uncorrected","Behaviour",123456,"GANDALF","Grooming actor","features","dl",96,0.21,0.56,0.09,"uncommon"
"Burst_4","uncorrected","Behaviour",123456,"GANDALF","Grooming receiver","features","dl",72,0.51,0.79,0.07,"uncommon"
"Burst_4","uncorrected","Behaviour",123456,"GANDALF","Resting","features","dl",400,0.81,0.73,0.37,"common"
"Burst_4","uncorrected","Behaviour",123456,"GANDALF","Running","features","dl",8,0,0,0.01,"rare"
"Burst_4","uncorrected","Behaviour",123456,"GANDALF","Self-scratching","features","dl",34,0.32,0.79,0.03,"rare"
"Burst_4","uncorrected","Behaviour",123456,"GANDALF","Sleeping","features","dl",27,0.59,0.84,0.02,"rare"
"Burst_4","uncorrected","Behaviour",123456,"GANDALF","Walking","features","dl",133,0.71,0.82,0.12,"uncommon"
"Burst_1","rotbasal","Behaviour",42,"TabPFN","Eating","features","dl",83,0.82,0.74,0.32,"common"
"Burst_1","rotbasal","Behaviour",42,"TabPFN","Grooming actor","features","dl",24,0.42,0.71,0.09,"uncommon"
"Burst_1","rotbasal","Behaviour",42,"TabPFN","Grooming receiver","features","dl",18,0.39,0.64,0.07,"uncommon"
"Burst_1","rotbasal","Behaviour",42,"TabPFN","Resting","features","dl",98,0.82,0.75,0.37,"common"
"Burst_1","rotbasal","Behaviour",42,"TabPFN","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotbasal","Behaviour",42,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotbasal","Behaviour",42,"TabPFN","Sleeping","features","dl",6,0.67,0.67,0.02,"rare"
"Burst_1","rotbasal","Behaviour",42,"TabPFN","Walking","features","dl",31,0.77,0.77,0.12,"uncommon"
"Burst_1","rotbasal","Behaviour",100,"TabPFN","Eating","features","dl",84,0.79,0.7,0.32,"common"
"Burst_1","rotbasal","Behaviour",100,"TabPFN","Grooming actor","features","dl",24,0.54,0.62,0.09,"uncommon"
"Burst_1","rotbasal","Behaviour",100,"TabPFN","Grooming receiver","features","dl",18,0.39,0.7,0.07,"uncommon"
"Burst_1","rotbasal","Behaviour",100,"TabPFN","Resting","features","dl",98,0.82,0.75,0.37,"common"
"Burst_1","rotbasal","Behaviour",100,"TabPFN","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotbasal","Behaviour",100,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotbasal","Behaviour",100,"TabPFN","Sleeping","features","dl",6,0.33,0.67,0.02,"rare"
"Burst_1","rotbasal","Behaviour",100,"TabPFN","Walking","features","dl",30,0.77,0.82,0.11,"uncommon"
"Burst_1","rotbasal","Behaviour",123,"TabPFN","Eating","features","dl",83,0.77,0.75,0.32,"common"
"Burst_1","rotbasal","Behaviour",123,"TabPFN","Grooming actor","features","dl",24,0.42,0.77,0.09,"uncommon"
"Burst_1","rotbasal","Behaviour",123,"TabPFN","Grooming receiver","features","dl",18,0.44,0.67,0.07,"uncommon"
"Burst_1","rotbasal","Behaviour",123,"TabPFN","Resting","features","dl",98,0.88,0.7,0.37,"common"
"Burst_1","rotbasal","Behaviour",123,"TabPFN","Running","features","dl",1,1,0.33,0,"rare"
"Burst_1","rotbasal","Behaviour",123,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotbasal","Behaviour",123,"TabPFN","Sleeping","features","dl",6,0.33,1,0.02,"rare"
"Burst_1","rotbasal","Behaviour",123,"TabPFN","Walking","features","dl",31,0.68,0.81,0.12,"uncommon"
"Burst_1","rotbasal","Behaviour",1234,"TabPFN","Eating","features","dl",83,0.81,0.68,0.32,"common"
"Burst_1","rotbasal","Behaviour",1234,"TabPFN","Grooming actor","features","dl",24,0.5,0.86,0.09,"uncommon"
"Burst_1","rotbasal","Behaviour",1234,"TabPFN","Grooming receiver","features","dl",18,0.67,0.67,0.07,"uncommon"
"Burst_1","rotbasal","Behaviour",1234,"TabPFN","Resting","features","dl",98,0.83,0.79,0.37,"common"
"Burst_1","rotbasal","Behaviour",1234,"TabPFN","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotbasal","Behaviour",1234,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotbasal","Behaviour",1234,"TabPFN","Sleeping","features","dl",6,0.67,0.67,0.02,"rare"
"Burst_1","rotbasal","Behaviour",1234,"TabPFN","Walking","features","dl",31,0.61,0.79,0.12,"uncommon"
"Burst_1","rotbasal","Behaviour",123456,"TabPFN","Eating","features","dl",83,0.86,0.77,0.32,"common"
"Burst_1","rotbasal","Behaviour",123456,"TabPFN","Grooming actor","features","dl",24,0.29,0.5,0.09,"uncommon"
"Burst_1","rotbasal","Behaviour",123456,"TabPFN","Grooming receiver","features","dl",18,0.61,0.65,0.07,"uncommon"
"Burst_1","rotbasal","Behaviour",123456,"TabPFN","Resting","features","dl",98,0.81,0.77,0.37,"common"
"Burst_1","rotbasal","Behaviour",123456,"TabPFN","Running","features","dl",1,1,0.33,0,"rare"
"Burst_1","rotbasal","Behaviour",123456,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotbasal","Behaviour",123456,"TabPFN","Sleeping","features","dl",7,0.57,0.67,0.03,"rare"
"Burst_1","rotbasal","Behaviour",123456,"TabPFN","Walking","features","dl",30,0.8,0.86,0.11,"uncommon"
"Burst_1","rotdaily","Behaviour",42,"TabPFN","Eating","features","dl",83,0.76,0.77,0.32,"common"
"Burst_1","rotdaily","Behaviour",42,"TabPFN","Grooming actor","features","dl",24,0.17,0.8,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",42,"TabPFN","Grooming receiver","features","dl",18,0.28,0.42,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",42,"TabPFN","Resting","features","dl",98,0.86,0.67,0.37,"common"
"Burst_1","rotdaily","Behaviour",42,"TabPFN","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotdaily","Behaviour",42,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",42,"TabPFN","Sleeping","features","dl",6,0.33,0.67,0.02,"rare"
"Burst_1","rotdaily","Behaviour",42,"TabPFN","Walking","features","dl",31,0.81,0.74,0.12,"uncommon"
"Burst_1","rotdaily","Behaviour",100,"TabPFN","Eating","features","dl",84,0.82,0.7,0.32,"common"
"Burst_1","rotdaily","Behaviour",100,"TabPFN","Grooming actor","features","dl",24,0.25,0.55,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",100,"TabPFN","Grooming receiver","features","dl",18,0.22,0.5,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",100,"TabPFN","Resting","features","dl",98,0.8,0.71,0.37,"common"
"Burst_1","rotdaily","Behaviour",100,"TabPFN","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotdaily","Behaviour",100,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",100,"TabPFN","Sleeping","features","dl",6,0.5,0.75,0.02,"rare"
"Burst_1","rotdaily","Behaviour",100,"TabPFN","Walking","features","dl",30,0.8,0.8,0.11,"uncommon"
"Burst_1","rotdaily","Behaviour",123,"TabPFN","Eating","features","dl",83,0.84,0.77,0.32,"common"
"Burst_1","rotdaily","Behaviour",123,"TabPFN","Grooming actor","features","dl",24,0.21,1,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",123,"TabPFN","Grooming receiver","features","dl",18,0.33,0.75,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",123,"TabPFN","Resting","features","dl",98,0.9,0.7,0.37,"common"
"Burst_1","rotdaily","Behaviour",123,"TabPFN","Running","features","dl",1,1,0.33,0,"rare"
"Burst_1","rotdaily","Behaviour",123,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",123,"TabPFN","Sleeping","features","dl",6,0.33,0.67,0.02,"rare"
"Burst_1","rotdaily","Behaviour",123,"TabPFN","Walking","features","dl",31,0.74,0.85,0.12,"uncommon"
"Burst_1","rotdaily","Behaviour",1234,"TabPFN","Eating","features","dl",83,0.82,0.66,0.32,"common"
"Burst_1","rotdaily","Behaviour",1234,"TabPFN","Grooming actor","features","dl",24,0.21,0.83,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",1234,"TabPFN","Grooming receiver","features","dl",18,0.56,0.77,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",1234,"TabPFN","Resting","features","dl",98,0.84,0.75,0.37,"common"
"Burst_1","rotdaily","Behaviour",1234,"TabPFN","Running","features","dl",1,0,0,0,"rare"
"Burst_1","rotdaily","Behaviour",1234,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",1234,"TabPFN","Sleeping","features","dl",6,0.5,0.6,0.02,"rare"
"Burst_1","rotdaily","Behaviour",1234,"TabPFN","Walking","features","dl",31,0.68,0.81,0.12,"uncommon"
"Burst_1","rotdaily","Behaviour",123456,"TabPFN","Eating","features","dl",83,0.87,0.73,0.32,"common"
"Burst_1","rotdaily","Behaviour",123456,"TabPFN","Grooming actor","features","dl",24,0.12,0.43,0.09,"uncommon"
"Burst_1","rotdaily","Behaviour",123456,"TabPFN","Grooming receiver","features","dl",18,0.44,0.8,0.07,"uncommon"
"Burst_1","rotdaily","Behaviour",123456,"TabPFN","Resting","features","dl",98,0.83,0.76,0.37,"common"
"Burst_1","rotdaily","Behaviour",123456,"TabPFN","Running","features","dl",1,1,0.33,0,"rare"
"Burst_1","rotdaily","Behaviour",123456,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","rotdaily","Behaviour",123456,"TabPFN","Sleeping","features","dl",7,0.71,0.62,0.03,"rare"
"Burst_1","rotdaily","Behaviour",123456,"TabPFN","Walking","features","dl",30,0.8,0.83,0.11,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"TabPFN","Eating","features","dl",83,0.8,0.74,0.32,"common"
"Burst_1","uncorrected","Behaviour",42,"TabPFN","Grooming actor","features","dl",24,0.5,0.86,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"TabPFN","Grooming receiver","features","dl",18,0.33,0.46,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",42,"TabPFN","Resting","features","dl",98,0.83,0.73,0.37,"common"
"Burst_1","uncorrected","Behaviour",42,"TabPFN","Running","features","dl",1,1,0.33,0,"rare"
"Burst_1","uncorrected","Behaviour",42,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",42,"TabPFN","Sleeping","features","dl",6,0.67,0.67,0.02,"rare"
"Burst_1","uncorrected","Behaviour",42,"TabPFN","Walking","features","dl",31,0.65,0.74,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"TabPFN","Eating","features","dl",84,0.83,0.77,0.32,"common"
"Burst_1","uncorrected","Behaviour",100,"TabPFN","Grooming actor","features","dl",24,0.62,0.71,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"TabPFN","Grooming receiver","features","dl",18,0.61,0.73,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",100,"TabPFN","Resting","features","dl",98,0.84,0.8,0.37,"common"
"Burst_1","uncorrected","Behaviour",100,"TabPFN","Running","features","dl",1,0,0,0,"rare"
"Burst_1","uncorrected","Behaviour",100,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",100,"TabPFN","Sleeping","features","dl",6,0.33,0.67,0.02,"rare"
"Burst_1","uncorrected","Behaviour",100,"TabPFN","Walking","features","dl",30,0.87,0.84,0.11,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"TabPFN","Eating","features","dl",83,0.82,0.76,0.32,"common"
"Burst_1","uncorrected","Behaviour",123,"TabPFN","Grooming actor","features","dl",24,0.38,0.82,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"TabPFN","Grooming receiver","features","dl",18,0.5,0.64,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",123,"TabPFN","Resting","features","dl",98,0.89,0.73,0.37,"common"
"Burst_1","uncorrected","Behaviour",123,"TabPFN","Running","features","dl",1,1,0.33,0,"rare"
"Burst_1","uncorrected","Behaviour",123,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",123,"TabPFN","Sleeping","features","dl",6,0.33,1,0.02,"rare"
"Burst_1","uncorrected","Behaviour",123,"TabPFN","Walking","features","dl",31,0.68,0.84,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"TabPFN","Eating","features","dl",83,0.83,0.7,0.32,"common"
"Burst_1","uncorrected","Behaviour",1234,"TabPFN","Grooming actor","features","dl",24,0.42,0.71,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"TabPFN","Grooming receiver","features","dl",18,0.61,0.79,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",1234,"TabPFN","Resting","features","dl",98,0.9,0.81,0.37,"common"
"Burst_1","uncorrected","Behaviour",1234,"TabPFN","Running","features","dl",1,1,1,0,"rare"
"Burst_1","uncorrected","Behaviour",1234,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",1234,"TabPFN","Sleeping","features","dl",6,0.67,0.67,0.02,"rare"
"Burst_1","uncorrected","Behaviour",1234,"TabPFN","Walking","features","dl",31,0.58,0.9,0.12,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"TabPFN","Eating","features","dl",83,0.89,0.8,0.32,"common"
"Burst_1","uncorrected","Behaviour",123456,"TabPFN","Grooming actor","features","dl",24,0.38,0.6,0.09,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"TabPFN","Grooming receiver","features","dl",18,0.56,1,0.07,"uncommon"
"Burst_1","uncorrected","Behaviour",123456,"TabPFN","Resting","features","dl",98,0.92,0.83,0.37,"common"
"Burst_1","uncorrected","Behaviour",123456,"TabPFN","Running","features","dl",1,1,0.33,0,"rare"
"Burst_1","uncorrected","Behaviour",123456,"TabPFN","Self-scratching","features","dl",2,0,0,0.01,"rare"
"Burst_1","uncorrected","Behaviour",123456,"TabPFN","Sleeping","features","dl",7,0.86,0.6,0.03,"rare"
"Burst_1","uncorrected","Behaviour",123456,"TabPFN","Walking","features","dl",30,0.7,0.88,0.11,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"TabPFN","Eating","features","dl",165,0.79,0.65,0.31,"common"
"Burst_2","rotbasal","Behaviour",42,"TabPFN","Grooming actor","features","dl",49,0.49,0.8,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"TabPFN","Grooming receiver","features","dl",36,0.36,0.76,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",42,"TabPFN","Resting","features","dl",196,0.81,0.74,0.36,"common"
"Burst_2","rotbasal","Behaviour",42,"TabPFN","Running","features","dl",2,1,0.5,0,"rare"
"Burst_2","rotbasal","Behaviour",42,"TabPFN","Self-scratching","features","dl",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",42,"TabPFN","Sleeping","features","dl",13,0.92,0.86,0.02,"rare"
"Burst_2","rotbasal","Behaviour",42,"TabPFN","Walking","features","dl",62,0.69,0.77,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"TabPFN","Eating","features","dl",165,0.81,0.68,0.31,"common"
"Burst_2","rotbasal","Behaviour",100,"TabPFN","Grooming actor","features","dl",49,0.27,0.59,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"TabPFN","Grooming receiver","features","dl",36,0.39,0.67,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",100,"TabPFN","Resting","features","dl",196,0.84,0.74,0.36,"common"
"Burst_2","rotbasal","Behaviour",100,"TabPFN","Running","features","dl",2,0.5,0.5,0,"rare"
"Burst_2","rotbasal","Behaviour",100,"TabPFN","Self-scratching","features","dl",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",100,"TabPFN","Sleeping","features","dl",13,0.69,0.75,0.02,"rare"
"Burst_2","rotbasal","Behaviour",100,"TabPFN","Walking","features","dl",62,0.77,0.81,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"TabPFN","Eating","features","dl",165,0.79,0.67,0.31,"common"
"Burst_2","rotbasal","Behaviour",123,"TabPFN","Grooming actor","features","dl",49,0.41,0.65,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"TabPFN","Grooming receiver","features","dl",36,0.47,0.77,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",123,"TabPFN","Resting","features","dl",196,0.86,0.75,0.36,"common"
"Burst_2","rotbasal","Behaviour",123,"TabPFN","Running","features","dl",2,1,1,0,"rare"
"Burst_2","rotbasal","Behaviour",123,"TabPFN","Self-scratching","features","dl",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",123,"TabPFN","Sleeping","features","dl",13,0.77,0.91,0.02,"rare"
"Burst_2","rotbasal","Behaviour",123,"TabPFN","Walking","features","dl",62,0.71,0.81,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"TabPFN","Eating","features","dl",165,0.76,0.67,0.31,"common"
"Burst_2","rotbasal","Behaviour",1234,"TabPFN","Grooming actor","features","dl",49,0.39,0.51,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"TabPFN","Grooming receiver","features","dl",36,0.36,0.68,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",1234,"TabPFN","Resting","features","dl",196,0.84,0.74,0.36,"common"
"Burst_2","rotbasal","Behaviour",1234,"TabPFN","Running","features","dl",2,1,0.5,0,"rare"
"Burst_2","rotbasal","Behaviour",1234,"TabPFN","Self-scratching","features","dl",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",1234,"TabPFN","Sleeping","features","dl",13,0.54,0.58,0.02,"rare"
"Burst_2","rotbasal","Behaviour",1234,"TabPFN","Walking","features","dl",62,0.74,0.84,0.12,"uncommon"
"Burst_2","rotbasal","Behaviour",123456,"TabPFN","Eating","features","dl",165,0.76,0.62,0.31,"common"
"Burst_2","rotbasal","Behaviour",123456,"TabPFN","Grooming actor","features","dl",49,0.33,0.55,0.09,"uncommon"
"Burst_2","rotbasal","Behaviour",123456,"TabPFN","Grooming receiver","features","dl",36,0.31,0.73,0.07,"uncommon"
"Burst_2","rotbasal","Behaviour",123456,"TabPFN","Resting","features","dl",196,0.8,0.71,0.36,"common"
"Burst_2","rotbasal","Behaviour",123456,"TabPFN","Running","features","dl",2,0.5,1,0,"rare"
"Burst_2","rotbasal","Behaviour",123456,"TabPFN","Self-scratching","features","dl",14,0,0,0.03,"rare"
"Burst_2","rotbasal","Behaviour",123456,"TabPFN","Sleeping","features","dl",13,0.62,0.62,0.02,"rare"
"Burst_2","rotbasal","Behaviour",123456,"TabPFN","Walking","features","dl",62,0.68,0.76,0.12,"uncommon"
"Burst_2","rotdaily","Behaviour",42,"TabPFN","Eating","features","dl",165,0.79,0.64,0.31,"common"
"Burst_2","rotdaily","Behaviour",42,"TabPFN","Grooming actor","features","dl",49,0.24,0.71,0.09,"uncommon"
"Burst_2","rotdaily","Behaviour",42,"TabPFN","Grooming receiver","features","dl",36,0.42,0.75,0.07,"uncommon"
"Burst_2","rotdaily","Behaviour",42,"TabPFN","Resting","features","dl",196,0.82,0.72,0.36,"common"
"Burst_2","rotdaily","Behaviour",42,"TabPFN","Running","features","dl",2,1,0.5,0,"rare"
"Burst_2","rotdaily","Behaviour",42,"TabPFN","Self-scratching","features","dl",14,0,0,0.03,"rare"
"Burst_2","rotdaily","Behaviour",42,"TabPFN","Sleeping","features","dl",13,0.92,0.92,0.02,"rare"
"Burst_2","rotdaily","Behaviour",42,"TabPFN","Walking","features","dl",62,0.69,0.75,0.12,"uncommon"
"Burst_2","rotdaily","Behaviour",100,"TabPFN","Eating","features","dl",165,0.78,0.68,0.31,"common"
"Burst_2","rotdaily","Behaviour",100,"TabPFN","Grooming actor","features","dl",49,0.18,0.45,0.09,"uncommon"
"Burst_2","rotdaily","Behaviour",100,"TabPFN","Grooming receiver","features","dl",36,0.39,0.93,0.07,"uncommon"
"Burst_2","rotdaily","Behaviour",100,"TabPFN","Resting","features","dl",196,0.9,0.74,0.36,"common"
"Burst_2","rotdaily","Behaviour",100,"TabPFN","Running","features","dl",2,0.5,0.5,0,"rare"
"Burst_2","rotdaily","Behaviour",100,"TabPFN","Self-scratching","features","dl",14,0,0,0.03,"rare"
"Burst_2","rotdaily","Behaviour",100,"TabPFN","Sleeping","features","dl",13,0.69,0.69,0.02,"rare"
"Burst_2","rotdaily","Behaviour",100,"TabPFN","Walking","features","dl",62,0.73,0.75,0.12,"uncommon"
"Burst_2","rotdaily","Behaviour",123,"TabPFN","Eating","features","dl",165,0.79,0.66,0.31,"common"
"Burst_2","rotdaily","Behaviour",123,"TabPFN","Grooming actor","features","dl",49,0.16,0.62,0.09,"uncommon"
"Burst_2","rotdaily","Behaviour",123,"TabPFN","Grooming receiver","features","dl",36,0.53,0.9,0.07,"uncommon"
"Burst_2","rotdaily","Behaviour",123,"TabPFN","Resting","features","dl",196,0.85,0.71,0.36,"common"
"Burst_2","rotdaily","Behaviour",123,"TabPFN","Running","features","dl",2,1,1,0,"rare"
