burst,correction_type,Ind_ID,new_burst
burst_1,uncorrected,Seychelles,316507
burst_1,uncorrected,Shongololo,109010
burst_1,uncorrected,Shongololo,328971
burst_1,uncorrected,Shongololo,328972
burst_1,uncorrected,Shongololo,328973
burst_1,uncorrected,Shongololo,328976
burst_1,uncorrected,Shongololo,328978
burst_1,uncorrected,Shongololo,328980
burst_1,uncorrected,Shongololo,328981
burst_1,uncorrected,Shongololo,328982
burst_1,uncorrected,Shongololo,328983
burst_1,uncorrected,Shongololo,328984
burst_1,uncorrected,Shongololo,328986
burst_1,uncorrected,Shongololo,330643
burst_1,uncorrected,Shongololo,330655
burst_1,uncorrected,Shongololo,330656
burst_1,uncorrected,Shongololo,330657
burst_1,uncorrected,Shongololo,339541
burst_1,uncorrected,Shongololo,339543
burst_1,uncorrected,Shongololo,339545
burst_1,uncorrected,Shongololo,339546
burst_1,uncorrected,Shongololo,339548
burst_1,uncorrected,Shongololo,339551
burst_1,uncorrected,Shongololo,339552
burst_1,uncorrected,Umbrella,311997
burst_1,uncorrected,Umbrella,311998
burst_1,uncorrected,Umbrella,312001
burst_1,uncorrected,Umbrella,312002
burst_1,uncorrected,Umbrella,312003
burst_1,uncorrected,Umbrella,312005
burst_1,uncorrected,Umbrella,312006
burst_1,uncorrected,Vry,295018
burst_1,uncorrected,Vry,295019
burst_1,uncorrected,Vry,299017
burst_1,uncorrected,Vry,315333
burst_1,uncorrected,Vulkaan,79386
burst_1,uncorrected,Vulkaan,79387
burst_1,uncorrected,Vulkaan,310437
burst_1,uncorrected,Vulkaan,310440
burst_1,uncorrected,Vulkaan,310443
burst_1,uncorrected,Vulkaan,310445
burst_1,uncorrected,Vulkaan,310449
burst_1,uncorrected,Vulkaan,327753
burst_1,uncorrected,Vulkaan,337298
burst_1,uncorrected,Vulkaan,337300
burst_1,uncorrected,Vulkaan,337301
burst_1,uncorrected,Vulkaan,337302
burst_1,uncorrected,Vulkaan,337304
burst_1,uncorrected,Vulkaan,337305
burst_1,uncorrected,Vulkaan,337307
burst_1,uncorrected,Vulkaan,337311
burst_1,uncorrected,Vulkaan,342234
burst_1,uncorrected,Vulkaan,342236
burst_1,uncorrected,Vulkaan,342239
burst_1,uncorrected,Vulkaan,342240
burst_1,uncorrected,Vulkaan,342241
burst_1,uncorrected,Vulkaan,342244
burst_1,uncorrected,Vulkaan,342246
burst_1,uncorrected,Vulkaan,342247
burst_1,uncorrected,Vulkaan,342248
burst_1,uncorrected,Vulkaan,342251
burst_1,uncorrected,Vulkaan,342252
burst_1,uncorrected,Vulkaan,345140
burst_1,uncorrected,Vulkaan,345142
burst_1,uncorrected,Vulkaan,345143
burst_1,uncorrected,Vulkaan,345144
burst_1,uncorrected,Vulkaan,345145
burst_1,uncorrected,Vulkaan,345148
burst_1,uncorrected,Vulkaan,345150
burst_1,uncorrected,Vulkaan,345154
burst_1,uncorrected,Vulkaan,345155
burst_1,uncorrected,Vulkaan,345156
burst_1,uncorrected,Vulkaan,345157
burst_1,uncorrected,Vulkaan,357401
burst_1,uncorrected,Vulkaan,357402
burst_1,uncorrected,Vulkaan,357403
burst_1,uncorrected,Vulkaan,357404
burst_1,uncorrected,Vulkaan,357410
burst_1,uncorrected,Vulkaan,357415
burst_1,uncorrected,Vulkaan,357416
burst_1,uncorrected,Vulkaan,357417
burst_1,uncorrected,Vulkaan,358464
burst_1,uncorrected,Vulkaan,358465
burst_1,uncorrected,Vulkaan,358466
burst_1,uncorrected,Vulkaan,358467
burst_1,uncorrected,Vulkaan,358470
burst_1,uncorrected,Vulkaan,358473
burst_1,uncorrected,Vulkaan,358477
burst_1,uncorrected,Vulkaan,358479
burst_1,uncorrected,Vulkaan,358480
burst_1,uncorrected,Vulkaan,358481
burst_1,uncorrected,Xian,74019
burst_1,uncorrected,Xian,74022
burst_1,uncorrected,Xian,74044
burst_1,uncorrected,Xian,74045
burst_1,uncorrected,Xian,74046
burst_1,uncorrected,Xian,136209
burst_1,uncorrected,Xian,136210
burst_1,uncorrected,Xian,136211
burst_1,uncorrected,Xian,141071
burst_1,uncorrected,Xian,141077
burst_1,uncorrected,Xian,141078
burst_1,uncorrected,Xian,141079
burst_1,uncorrected,Xian,321166
burst_1,uncorrected,Xian,321167
burst_1,uncorrected,Xian,321170
burst_1,uncorrected,Xian,321174
burst_1,uncorrected,Xian,321177
burst_1,uncorrected,Xian,321178
burst_1,uncorrected,Xian,321183
burst_1,uncorrected,Xian,327896
burst_1,uncorrected,Xian,327902
burst_1,uncorrected,Xian,327903
burst_1,uncorrected,Xian,327905
burst_1,uncorrected,Xiashan,301065
burst_1,uncorrected,Xiashan,310589
burst_1,uncorrected,Xinji,156095
burst_1,uncorrected,Xinji,336632
burst_1,uncorrected,Yamuna,73516
burst_1,uncorrected,Yamuna,73517
burst_1,uncorrected,Yamuna,73610
burst_1,uncorrected,Yamuna,75558
burst_1,uncorrected,Yamuna,89877
burst_1,uncorrected,Yamuna,89878
burst_1,uncorrected,Yamuna,89943
burst_1,uncorrected,Yamuna,91983
burst_1,uncorrected,Yamuna,91984
burst_1,uncorrected,Yamuna,91985
burst_1,uncorrected,Yamuna,96601
burst_1,uncorrected,Yamuna,96602
burst_1,uncorrected,Yamuna,96603
burst_1,uncorrected,Yamuna,96683
burst_1,uncorrected,Yamuna,129092
burst_1,uncorrected,Yamuna,129093
burst_1,uncorrected,Yamuna,129094
burst_1,uncorrected,Yamuna,129095
burst_1,uncorrected,Zeus,72361
burst_1,uncorrected,Zeus,72368
burst_1,uncorrected,Zeus,106034
burst_1,uncorrected,Zeus,106035
burst_1,uncorrected,Zeus,106036
burst_1,uncorrected,Zeus,106037
burst_1,uncorrected,Zeus,106038
burst_1,uncorrected,Zeus,106039
burst_1,uncorrected,Zeus,106040
burst_1,uncorrected,Zeus,106043
burst_2,rotbasal,Aarhus,141444
burst_2,rotbasal,Aarhus,141449
burst_2,rotbasal,Aarhus,141450
burst_2,rotbasal,Aarhus,141452
burst_2,rotbasal,Aarhus,141456
burst_2,rotbasal,Aarhus,141467
burst_2,rotbasal,Aarhus,141577
burst_2,rotbasal,Aarhus,141642
burst_2,rotbasal,Aarhus,154902
burst_2,rotbasal,Aarhus,154903
burst_2,rotbasal,Aarhus,154904
burst_2,rotbasal,Aarhus,158789
burst_2,rotbasal,Aarhus,158790
burst_2,rotbasal,Aarhus,158868
burst_2,rotbasal,Aarhus,158975
burst_2,rotbasal,Aarhus,158976
burst_2,rotbasal,Aarhus,160767
burst_2,rotbasal,Aarhus,160768
burst_2,rotbasal,Aarhus,170467
burst_2,rotbasal,Aarhus,187474
burst_2,rotbasal,Aarhus,191929
burst_2,rotbasal,Aarhus,201200
burst_2,rotbasal,Aarhus,316597
burst_2,rotbasal,Aarhus,316598
burst_2,rotbasal,Aarhus,316600
burst_2,rotbasal,Aarhus,316602
burst_2,rotbasal,Aarhus,625055
burst_2,rotbasal,Aarhus,625056
burst_2,rotbasal,Furry Glen,133697
burst_2,rotbasal,Furry Glen,133706
burst_2,rotbasal,Furry Glen,183949
burst_2,rotbasal,Furry Glen,183950
burst_2,rotbasal,Furry Glen,183952
burst_2,rotbasal,Furry Glen,184085
burst_2,rotbasal,Furry Glen,193416
burst_2,rotbasal,Furry Glen,602038
burst_2,rotbasal,Furry Glen,603467
burst_2,rotbasal,Furry Glen,603471
burst_2,rotbasal,Furry Glen,603480
burst_2,rotbasal,Furry Glen,603491
burst_2,rotbasal,Furry Glen,603494
burst_2,rotbasal,Furry Glen,603499
burst_2,rotbasal,Furry Glen,603500
burst_2,rotbasal,Furry Glen,603775
burst_2,rotbasal,Furry Glen,603778
burst_2,rotbasal,Furry Glen,755073
burst_2,rotbasal,Furry Glen,755074
burst_2,rotbasal,Heelal,188023
burst_2,rotbasal,Kommunis,429173
burst_2,rotbasal,Kommunis,429174
burst_2,rotbasal,Kommunis,429211
burst_2,rotbasal,Kommunis,429212
burst_2,rotbasal,Kommunis,613524
burst_2,rotbasal,Kommunis,613529
burst_2,rotbasal,Kommunis,613530
burst_2,rotbasal,Kommunis,613531
burst_2,rotbasal,Kommunis,613532
burst_2,rotbasal,Kommunis,613533
burst_2,rotbasal,Kommunis,613534
burst_2,rotbasal,Kommunis,613537
burst_2,rotbasal,Kommunis,613538
burst_2,rotbasal,Kommunis,613541
burst_2,rotbasal,Mieles,579079
burst_2,rotbasal,Mieles,579080
burst_2,rotbasal,Mieles,579083
burst_2,rotbasal,Mieles,579090
burst_2,rotbasal,Mieles,594204
burst_2,rotbasal,Mieles,598313
burst_2,rotbasal,Mieles,600221
burst_2,rotbasal,Mieles,600235
burst_2,rotbasal,Mieles,600238
burst_2,rotbasal,Mieles,600240
burst_2,rotbasal,Mieles,600266
burst_2,rotbasal,Mieles,600267
burst_2,rotbasal,Mieles,600268
burst_2,rotbasal,Mieles,600270
burst_2,rotbasal,Mieles,610071
burst_2,rotbasal,Mieles,610072
burst_2,rotbasal,Mieles,610078
burst_2,rotbasal,Mieles,610080
burst_2,rotbasal,Mieles,613283
burst_2,rotbasal,Mieles,613284
burst_2,rotbasal,Mieles,659621
burst_2,rotbasal,Mieles,659622
burst_2,rotbasal,Mieles,659626
burst_2,rotbasal,Mieles,659627
burst_2,rotbasal,Mieles,659629
burst_2,rotbasal,Mieles,659633
burst_2,rotbasal,Mieles,659637
burst_2,rotbasal,Mieles,659639
burst_2,rotbasal,Mieles,659651
burst_2,rotbasal,Mieles,659652
burst_2,rotbasal,Mieles,659653
burst_2,rotbasal,Mieles,659654
burst_2,rotbasal,Mieles,659656
burst_2,rotbasal,Nakhu,174745
burst_2,rotbasal,Nakhu,174746
burst_2,rotbasal,Nakhu,320856
burst_2,rotbasal,Nakhu,320858
burst_2,rotbasal,Nakhu,320862
burst_2,rotbasal,Nakhu,418010
burst_2,rotbasal,Nakhu,418018
burst_2,rotbasal,Nakhu,418147
burst_2,rotbasal,Nakhu,418148
burst_2,rotbasal,Nakhu,418149
burst_2,rotbasal,Nakhu,418150
burst_2,rotbasal,Nakhu,435132
burst_2,rotbasal,Nakhu,435136
burst_2,rotbasal,Nakhu,435138
burst_2,rotbasal,Nakhu,435141
burst_2,rotbasal,Nakhu,435147
burst_2,rotbasal,Nakhu,435155
burst_2,rotbasal,Nakhu,435163
burst_2,rotbasal,Nakhu,435171
burst_2,rotbasal,Nakhu,435175
burst_2,rotbasal,Nakhu,435187
burst_2,rotbasal,Nakhu,614059
burst_2,rotbasal,Nakhu,614060
burst_2,rotbasal,Nakhu,614061
burst_2,rotbasal,Nakhu,614062
burst_2,rotbasal,Nakhu,614063
burst_2,rotbasal,Nakhu,614064
burst_2,rotbasal,Nakhu,614065
burst_2,rotbasal,Nakhu,614066
burst_2,rotbasal,Nakhu,614073
burst_2,rotbasal,Nakhu,614074
burst_2,rotbasal,Nakhu,614076
burst_2,rotbasal,Nakhu,614079
burst_2,rotbasal,Nakhu,614088
burst_2,rotbasal,Nakhu,616293
burst_2,rotbasal,Nakhu,616302
burst_2,rotbasal,Nakhu,616303
burst_2,rotbasal,Nakhu,619382
burst_2,rotbasal,Nakhu,619384
burst_2,rotbasal,Nakhu,619392
burst_2,rotbasal,Nakhu,619404
burst_2,rotbasal,Nakhu,619409
burst_2,rotbasal,Nakhu,619410
burst_2,rotbasal,Nakhu,619413
burst_2,rotbasal,Nakhu,619414
burst_2,rotbasal,Nakhu,619422
burst_2,rotbasal,Nakhu,619425
burst_2,rotbasal,Nakhu,619427
burst_2,rotbasal,Nakhu,619432
burst_2,rotbasal,Nakhu,619433
burst_2,rotbasal,Nakhu,619439
burst_2,rotbasal,Nakhu,619440
burst_2,rotbasal,Nakhu,619444
burst_2,rotbasal,Nakhu,619448
burst_2,rotbasal,Nakhu,619451
burst_2,rotbasal,Nakhu,619452
burst_2,rotbasal,Nakhu,619453
burst_2,rotbasal,Nakhu,619454
burst_2,rotbasal,Nakhu,644711
burst_2,rotbasal,Nakhu,644716
burst_2,rotbasal,Nakhu,644726
burst_2,rotbasal,Nakhu,644730
burst_2,rotbasal,Nakhu,644745
burst_2,rotbasal,Nakhu,644747
burst_2,rotbasal,Nakhu,644748
burst_2,rotbasal,Nakhu,652087
burst_2,rotbasal,Nakhu,652090
burst_2,rotbasal,Nakhu,652093
burst_2,rotbasal,Nakhu,652107
burst_2,rotbasal,Nakhu,652109
burst_2,rotbasal,Nakhu,652111
burst_2,rotbasal,Nakhu,652112
burst_2,rotbasal,Nakhu,652114
burst_2,rotbasal,Nakhu,652116
burst_2,rotbasal,Nakhu,652120
burst_2,rotbasal,Nakhu,652124
burst_2,rotbasal,Ndawanya,627391
burst_2,rotbasal,Ndawanya,627392
burst_2,rotbasal,Ndawanya,627395
burst_2,rotbasal,Ndawanya,627404
burst_2,rotbasal,Ndawanya,627409
burst_2,rotbasal,Ndawanya,627410
burst_2,rotbasal,Ndawanya,684943
burst_2,rotbasal,Ndawanya,684950
burst_2,rotbasal,Ndawanya,684951
burst_2,rotbasal,Ndawanya,684961
burst_2,rotbasal,Ndawanya,684962
burst_2,rotbasal,Ndawanya,684963
burst_2,rotbasal,Ndawanya,684971
burst_2,rotbasal,Ndawanya,684978
burst_2,rotbasal,Okefenokee,141693
burst_2,rotbasal,Okefenokee,141694
burst_2,rotbasal,Okefenokee,187547
burst_2,rotbasal,Okefenokee,187548
burst_2,rotbasal,Okefenokee,187815
burst_2,rotbasal,Okefenokee,201167
burst_2,rotbasal,Okefenokee,201168
burst_2,rotbasal,Okefenokee,316618
burst_2,rotbasal,Okefenokee,316619
burst_2,rotbasal,Okefenokee,316627
burst_2,rotbasal,Okefenokee,316628
burst_2,rotbasal,Okefenokee,316629
burst_2,rotbasal,Okefenokee,316630
burst_2,rotbasal,Okefenokee,358292
burst_2,rotbasal,Okefenokee,358319
burst_2,rotbasal,Okefenokee,358320
burst_2,rotbasal,Okefenokee,358329
burst_2,rotbasal,Pomelo,177105
burst_2,rotbasal,Pomelo,177109
burst_2,rotbasal,Pomelo,177111
burst_2,rotbasal,Pomelo,177138
burst_2,rotbasal,Pomelo,177141
burst_2,rotbasal,Pomelo,177142
burst_2,rotbasal,Pomelo,177144
burst_2,rotbasal,Pomelo,177145
burst_2,rotbasal,Pomelo,177146
burst_2,rotbasal,Pomelo,284245
burst_2,rotbasal,Pomelo,284249
burst_2,rotbasal,Pomelo,284250
burst_2,rotbasal,Pomelo,284251
burst_2,rotbasal,Pomelo,284252
burst_2,rotbasal,Pomelo,284253
burst_2,rotbasal,Pomelo,284255
burst_2,rotbasal,Pomelo,320980
burst_2,rotbasal,Pomelo,321000
burst_2,rotbasal,Pomelo,323174
burst_2,rotbasal,Pomelo,323177
burst_2,rotbasal,Pomelo,323179
burst_2,rotbasal,Pomelo,323183
burst_2,rotbasal,Pomelo,323184
burst_2,rotbasal,Pomelo,600461
burst_2,rotbasal,Pomelo,600462
burst_2,rotbasal,Pomelo,600469
burst_2,rotbasal,Pomelo,600471
burst_2,rotbasal,Pomelo,600476
burst_2,rotbasal,Pomelo,600490
burst_2,rotbasal,Pomelo,608287
burst_2,rotbasal,Pomelo,608289
burst_2,rotbasal,Pomelo,608291
burst_2,rotbasal,Pomelo,608292
burst_2,rotbasal,Pomelo,608301
burst_2,rotbasal,Pomelo,608302
burst_2,rotbasal,Pomelo,608311
burst_2,rotbasal,Pomelo,608315
burst_2,rotbasal,Pomelo,608316
burst_2,rotbasal,Pomelo,641036
burst_2,rotbasal,Pomelo,641046
burst_2,rotbasal,Pomelo,641054
burst_2,rotbasal,Pomelo,641059
burst_2,rotbasal,Pomelo,641060
burst_2,rotbasal,Pomelo,641062
burst_2,rotbasal,Pomelo,641064
burst_2,rotbasal,Pomelo,641065
burst_2,rotbasal,Pomelo,641066
burst_2,rotbasal,Pomelo,641067
burst_2,rotbasal,Pomelo,641068
burst_2,rotbasal,Ratel,124657
burst_2,rotbasal,Ratel,124661
burst_2,rotbasal,Ratel,124662
burst_2,rotbasal,Ratel,124665
burst_2,rotbasal,Ratel,124666
burst_2,rotbasal,Ratel,124809
burst_2,rotbasal,Ratel,124810
burst_2,rotbasal,Ratel,124811
burst_2,rotbasal,Ratel,124812
burst_2,rotbasal,Ratel,138120
burst_2,rotbasal,Ratel,138126
burst_2,rotbasal,Ratel,138127
burst_2,rotbasal,Ratel,138241
burst_2,rotbasal,Ratel,138242
burst_2,rotbasal,Ratel,138245
burst_2,rotbasal,Ratel,146181
burst_2,rotbasal,Ratel,146182
burst_2,rotbasal,Ratel,178921
burst_2,rotbasal,Ratel,178922
burst_2,rotbasal,Ratel,178923
burst_2,rotbasal,Ratel,347824
burst_2,rotbasal,Ratel,347827
burst_2,rotbasal,Ratel,347829
burst_2,rotbasal,Ratel,423913
burst_2,rotbasal,Ratel,423914
burst_2,rotbasal,Ratel,604646
burst_2,rotbasal,Ratel,604661
burst_2,rotbasal,Ratel,604662
burst_2,rotbasal,Ratel,604667
burst_2,rotbasal,Ratel,604674
burst_2,rotbasal,Seychelles,141853
burst_2,rotbasal,Seychelles,141854
burst_2,rotbasal,Seychelles,141855
burst_2,rotbasal,Seychelles,141856
burst_2,rotbasal,Seychelles,141859
burst_2,rotbasal,Seychelles,141865
burst_2,rotbasal,Seychelles,141866
burst_2,rotbasal,Seychelles,141870
burst_2,rotbasal,Seychelles,316826
burst_2,rotbasal,Seychelles,316828
burst_2,rotbasal,Seychelles,431402
burst_2,rotbasal,Seychelles,431403
burst_2,rotbasal,Seychelles,431404
burst_2,rotbasal,Seychelles,448566
burst_2,rotbasal,Seychelles,448568
burst_2,rotbasal,Seychelles,448569
burst_2,rotbasal,Seychelles,448570
burst_2,rotbasal,Seychelles,448571
burst_2,rotbasal,Seychelles,448573
burst_2,rotbasal,Seychelles,448574
burst_2,rotbasal,Seychelles,448575
burst_2,rotbasal,Seychelles,448576
burst_2,rotbasal,Seychelles,448583
burst_2,rotbasal,Seychelles,448589
burst_2,rotbasal,Seychelles,448609
burst_2,rotbasal,Seychelles,448610
burst_2,rotbasal,Seychelles,448618
burst_2,rotbasal,Seychelles,448633
burst_2,rotbasal,Seychelles,477924
burst_2,rotbasal,Seychelles,477926
burst_2,rotbasal,Seychelles,477928
burst_2,rotbasal,Seychelles,598619
burst_2,rotbasal,Seychelles,598620
burst_2,rotbasal,Seychelles,598623
burst_2,rotbasal,Seychelles,598624
burst_2,rotbasal,Seychelles,598627
burst_2,rotbasal,Seychelles,598628
burst_2,rotbasal,Seychelles,598643
burst_2,rotbasal,Seychelles,598646
burst_2,rotbasal,Seychelles,598655
burst_2,rotbasal,Seychelles,617827
burst_2,rotbasal,Seychelles,633013
burst_2,rotbasal,Seychelles,633014
burst_2,rotbasal,Seychelles,646348
burst_2,rotbasal,Seychelles,646364
burst_2,rotbasal,Shongololo,218020
burst_2,rotbasal,Shongololo,657955
burst_2,rotbasal,Shongololo,657956
burst_2,rotbasal,Shongololo,657959
burst_2,rotbasal,Shongololo,657960
burst_2,rotbasal,Shongololo,661285
burst_2,rotbasal,Shongololo,661295
burst_2,rotbasal,Shongololo,661308
burst_2,rotbasal,Shongololo,661309
burst_2,rotbasal,Shongololo,661310
burst_2,rotbasal,Shongololo,661313
burst_2,rotbasal,Shongololo,661314
burst_2,rotbasal,Shongololo,679046
burst_2,rotbasal,Shongololo,679053
burst_2,rotbasal,Shongololo,679081
burst_2,rotbasal,Shongololo,679082
burst_2,rotbasal,Shongololo,679085
burst_2,rotbasal,Shongololo,679103
burst_2,rotbasal,Umbrella,623993
burst_2,rotbasal,Umbrella,623994
burst_2,rotbasal,Umbrella,624004
burst_2,rotbasal,Umbrella,624005
burst_2,rotbasal,Umbrella,624011
burst_2,rotbasal,Umbrella,624012
burst_2,rotbasal,Vry,590035
burst_2,rotbasal,Vry,590036
burst_2,rotbasal,Vry,590037
burst_2,rotbasal,Vry,590038
burst_2,rotbasal,Vry,598034
burst_2,rotbasal,Vry,630665
burst_2,rotbasal,Vry,630666
burst_2,rotbasal,Vry,630687
burst_2,rotbasal,Vulkaan,158771
burst_2,rotbasal,Vulkaan,158772
burst_2,rotbasal,Vulkaan,158774
burst_2,rotbasal,Vulkaan,620871
burst_2,rotbasal,Vulkaan,620873
burst_2,rotbasal,Vulkaan,620874
burst_2,rotbasal,Vulkaan,620875
burst_2,rotbasal,Vulkaan,620879
burst_2,rotbasal,Vulkaan,620889
burst_2,rotbasal,Vulkaan,620890
burst_2,rotbasal,Vulkaan,620897
burst_2,rotbasal,Vulkaan,620898
burst_2,rotbasal,Vulkaan,655499
burst_2,rotbasal,Vulkaan,655502
burst_2,rotbasal,Vulkaan,655506
burst_2,rotbasal,Vulkaan,674599
burst_2,rotbasal,Vulkaan,674601
burst_2,rotbasal,Vulkaan,674603
burst_2,rotbasal,Vulkaan,674607
burst_2,rotbasal,Vulkaan,674613
burst_2,rotbasal,Vulkaan,674622
burst_2,rotbasal,Vulkaan,684467
burst_2,rotbasal,Vulkaan,684468
burst_2,rotbasal,Vulkaan,684471
burst_2,rotbasal,Vulkaan,684478
burst_2,rotbasal,Vulkaan,684480
burst_2,rotbasal,Vulkaan,684481
burst_2,rotbasal,Vulkaan,684488
burst_2,rotbasal,Vulkaan,684495
burst_2,rotbasal,Vulkaan,684501
burst_2,rotbasal,Vulkaan,684502
burst_2,rotbasal,Vulkaan,684503
burst_2,rotbasal,Vulkaan,684504
burst_2,rotbasal,Vulkaan,690284
burst_2,rotbasal,Vulkaan,690285
burst_2,rotbasal,Vulkaan,690287
burst_2,rotbasal,Vulkaan,690289
burst_2,rotbasal,Vulkaan,690299
burst_2,rotbasal,Vulkaan,690300
burst_2,rotbasal,Vulkaan,690307
burst_2,rotbasal,Vulkaan,690308
burst_2,rotbasal,Vulkaan,690309
burst_2,rotbasal,Vulkaan,690312
burst_2,rotbasal,Vulkaan,690314
burst_2,rotbasal,Vulkaan,714802
burst_2,rotbasal,Vulkaan,714803
burst_2,rotbasal,Vulkaan,714804
burst_2,rotbasal,Vulkaan,714808
burst_2,rotbasal,Vulkaan,714830
burst_2,rotbasal,Vulkaan,714831
burst_2,rotbasal,Vulkaan,716927
burst_2,rotbasal,Vulkaan,716929
burst_2,rotbasal,Vulkaan,716931
burst_2,rotbasal,Vulkaan,716932
burst_2,rotbasal,Vulkaan,716934
burst_2,rotbasal,Vulkaan,716940
burst_2,rotbasal,Vulkaan,716945
burst_2,rotbasal,Vulkaan,716946
burst_2,rotbasal,Vulkaan,716950
burst_2,rotbasal,Vulkaan,716953
burst_2,rotbasal,Vulkaan,716954
burst_2,rotbasal,Vulkaan,716957
burst_2,rotbasal,Vulkaan,716962
burst_2,rotbasal,Xian,148043
burst_2,rotbasal,Xian,148087
burst_2,rotbasal,Xian,148088
burst_2,rotbasal,Xian,148090
burst_2,rotbasal,Xian,148092
burst_2,rotbasal,Xian,272417
burst_2,rotbasal,Xian,282142
burst_2,rotbasal,Xian,282146
burst_2,rotbasal,Xian,282153
burst_2,rotbasal,Xian,282154
burst_2,rotbasal,Xian,282156
burst_2,rotbasal,Xian,282157
burst_2,rotbasal,Xian,282158
burst_2,rotbasal,Xian,642333
burst_2,rotbasal,Xian,642334
burst_2,rotbasal,Xian,642339
burst_2,rotbasal,Xian,642348
burst_2,rotbasal,Xian,642354
burst_2,rotbasal,Xian,642356
burst_2,rotbasal,Xian,642365
burst_2,rotbasal,Xian,655791
burst_2,rotbasal,Xian,655792
burst_2,rotbasal,Xian,655800
burst_2,rotbasal,Xian,655803
burst_2,rotbasal,Xian,655804
burst_2,rotbasal,Xian,655805
burst_2,rotbasal,Xian,655806
burst_2,rotbasal,Xian,655810
burst_2,rotbasal,Xian,655826
burst_2,rotbasal,Xiashan,602129
burst_2,rotbasal,Xiashan,621177
burst_2,rotbasal,Xinji,312189
burst_2,rotbasal,Yamuna,147031
burst_2,rotbasal,Yamuna,147033
burst_2,rotbasal,Yamuna,147034
burst_2,rotbasal,Yamuna,147216
burst_2,rotbasal,Yamuna,147219
burst_2,rotbasal,Yamuna,147220
burst_2,rotbasal,Yamuna,151115
burst_2,rotbasal,Yamuna,151116
burst_2,rotbasal,Yamuna,183965
burst_2,rotbasal,Yamuna,183967
burst_2,rotbasal,Yamuna,183969
burst_2,rotbasal,Yamuna,183970
burst_2,rotbasal,Yamuna,193202
burst_2,rotbasal,Yamuna,193203
burst_2,rotbasal,Yamuna,193204
burst_2,rotbasal,Yamuna,193365
burst_2,rotbasal,Yamuna,193366
burst_2,rotbasal,Yamuna,258185
burst_2,rotbasal,Yamuna,258186
burst_2,rotbasal,Yamuna,258188
burst_2,rotbasal,Yamuna,258189
burst_2,rotbasal,Yamuna,258190
burst_2,rotbasal,Zeus,143193
burst_2,rotbasal,Zeus,144716
burst_2,rotbasal,Zeus,144721
burst_2,rotbasal,Zeus,144722
burst_2,rotbasal,Zeus,144726
burst_2,rotbasal,Zeus,144728
burst_2,rotbasal,Zeus,144735
burst_2,rotbasal,Zeus,212067
burst_2,rotbasal,Zeus,212069
burst_2,rotbasal,Zeus,212079
burst_2,rotdaily,Aarhus,141444
burst_2,rotdaily,Aarhus,141449
burst_2,rotdaily,Aarhus,141450
burst_2,rotdaily,Aarhus,141452
burst_2,rotdaily,Aarhus,141456
burst_2,rotdaily,Aarhus,141467
burst_2,rotdaily,Aarhus,141577
burst_2,rotdaily,Aarhus,141642
burst_2,rotdaily,Aarhus,158790
burst_2,rotdaily,Aarhus,158868
burst_2,rotdaily,Aarhus,158975
burst_2,rotdaily,Aarhus,158976
burst_2,rotdaily,Aarhus,160767
burst_2,rotdaily,Aarhus,160768
burst_2,rotdaily,Aarhus,187474
burst_2,rotdaily,Aarhus,201200
burst_2,rotdaily,Aarhus,316597
burst_2,rotdaily,Aarhus,316598
burst_2,rotdaily,Aarhus,316600
burst_2,rotdaily,Aarhus,316602
burst_2,rotdaily,Furry Glen,133706
burst_2,rotdaily,Furry Glen,193416
burst_2,rotdaily,Furry Glen,603491
burst_2,rotdaily,Furry Glen,603500
burst_2,rotdaily,Furry Glen,755073
burst_2,rotdaily,Furry Glen,755074
burst_2,rotdaily,Heelal,188023
burst_2,rotdaily,Kommunis,429174
burst_2,rotdaily,Kommunis,613530
burst_2,rotdaily,Kommunis,613532
burst_2,rotdaily,Kommunis,613538
burst_2,rotdaily,Mieles,579079
burst_2,rotdaily,Mieles,579080
burst_2,rotdaily,Mieles,579090
burst_2,rotdaily,Mieles,594204
burst_2,rotdaily,Mieles,600235
burst_2,rotdaily,Mieles,600238
burst_2,rotdaily,Mieles,600240
burst_2,rotdaily,Mieles,613283
burst_2,rotdaily,Mieles,659651
burst_2,rotdaily,Mieles,659652
burst_2,rotdaily,Mieles,659653
burst_2,rotdaily,Mieles,659654
burst_2,rotdaily,Mieles,659656
burst_2,rotdaily,Nakhu,174745
burst_2,rotdaily,Nakhu,174746
burst_2,rotdaily,Nakhu,320856
burst_2,rotdaily,Nakhu,320862
burst_2,rotdaily,Nakhu,418147
burst_2,rotdaily,Nakhu,418149
burst_2,rotdaily,Nakhu,435147
burst_2,rotdaily,Nakhu,614059
burst_2,rotdaily,Nakhu,614065
burst_2,rotdaily,Nakhu,616303
burst_2,rotdaily,Nakhu,619382
burst_2,rotdaily,Nakhu,619384
burst_2,rotdaily,Nakhu,619404
burst_2,rotdaily,Nakhu,619409
burst_2,rotdaily,Nakhu,619410
